Region,Key Apps,Team,Priority,Ticket Type,Number,State,Created,Reason,Age,Ageing Bucket,Backlog With,Week_Reported,Month Name,Year,Week,YearWeek
APAC,Other - APAC,GD,P3 - Minor,SR,INC10171314,On Hold,11/01/2021 5:04,Customer unavailable 2nd Attempt,12.79,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,HR.net (Talent Tree),Local,P3 - Minor,SR,INC10171752,On Hold,11/01/2021 6:54,Customer unavailable 2nd Attempt,12.71,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - NA,Maconomy - NA,GD,P3 - Minor,SR,INC10171879,On Hold,11/01/2021 7:24,Awaiting User input,12.69,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10171889,On Hold,11/01/2021 7:30,Non IBM 3rd Party Engagement,12.69,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
APAC,Other - APAC,GD,P3 - Minor,SR,INC10172357,On Hold,11/01/2021 8:41,Awaiting User input,12.64,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - NA,Maconomy - NA,Local,P3 - Minor,SR,INC10172980,Work In Progress,11/01/2021 9:51,Work In Progress,12.59,00-30,With IBM,2021-04,Jan,2021,4,202104
Global - EMEA,HR.net (Talent Tree),Local,P4 - Minimal,SR,INC10173130,On Hold,11/01/2021 10:08,Customer unavailable 1st Attempt,12.58,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,HR.net (Talent Tree),GD,P4 - Minimal,SR,INC10173731,On Hold,11/01/2021 11:21,Awaiting User input,12.53,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
APAC,Adept,GD,P4 - Minimal,SR,INC10173791,On Hold,11/01/2021 11:30,Monitoring,12.52,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,Incident,INC10173811,On Hold,11/01/2021 11:33,Customer unavailable 1st Attempt,12.52,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SER,INC10173872,On Hold,11/01/2021 11:40,Awaiting User input,12.51,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10174003,On Hold,11/01/2021 12:51,Customer Testing,12.46,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Tango & Condor,Local,P3 - Minor,SER,INC10174864,On Hold,11/01/2021 13:50,Awaiting User input,12.42,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10175103,On Hold,11/01/2021 14:20,Awaiting User input,12.4,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10175515,On Hold,11/01/2021 15:07,Awaiting User input,12.37,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
NA.,SAP,GD,P3 - Minor,SER,INC10175737,Work In Progress,11/01/2021 15:42,Work In Progress,12.35,00-30,With IBM,2021-04,Jan,2021,4,202104
Global - EMEA,HR.net (Talent Tree),Local,P4 - Minimal,RFI,INC10176217,On Hold,11/01/2021 16:48,Awaiting User input,12.3,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10176275,On Hold,11/01/2021 16:54,Customer Testing,12.3,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SER,INC10176439,On Hold,11/01/2021 17:14,Non IBM 3rd Party Engagement,12.28,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10176886,On Hold,11/01/2021 18:51,Awaiting User input,12.21,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10177360,On Hold,11/01/2021 21:26,Work not yet due,12.11,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SER,INC10177569,Work In Progress,11/01/2021 22:51,Work In Progress,12.05,00-30,With IBM,2021-04,Jan,2021,4,202104
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10177980,On Hold,12/01/2021 1:36,Customer unavailable 1st Attempt,11.93,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
APAC,Other - APAC,GD,P3 - Minor,SR,INC10178013,On Hold,12/01/2021 2:09,Awaiting User input,11.91,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - NA,Maconomy - NA,Local,P3 - Minor,SR,INC10178377,Work In Progress,12/01/2021 3:59,Work In Progress,11.83,00-30,With IBM,2021-04,Jan,2021,4,202104
APAC,Adept,GD,P3 - Minor,SER,INC10178589,On Hold,12/01/2021 5:26,Customer Testing,11.77,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
APAC,Other - APAC,Local,P3 - Minor,SR,INC10178755,On Hold,12/01/2021 6:14,Awaiting User input,11.74,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - NA,Maconomy - NA,GD,P3 - Minor,SER,INC10178894,On Hold,12/01/2021 6:52,Awaiting User input,11.71,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
APAC,Other - APAC,Local,P3 - Minor,SR,INC10178959,On Hold,12/01/2021 7:09,Monitoring,11.7,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Other - LATAM,Local,P4 - Minimal,Incident,INC10178979,On Hold,12/01/2021 7:14,Awaiting User input,11.7,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10179015,On Hold,12/01/2021 7:22,Work not yet due,11.69,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - NA,Maconomy - NA,GD,P4 - Minimal,SR,INC10179373,On Hold,12/01/2021 8:24,Customer unavailable 2nd Attempt,11.65,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
APAC,Adept,Local,P3 - Minor,Incident,INC10179469,On Hold,12/01/2021 8:42,Awaiting User input,11.64,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
APAC,Other - APAC,Local,P3 - Minor,SR,INC10179641,On Hold,12/01/2021 9:06,Monitoring,11.62,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
APAC,Adept,Local,P4 - Minimal,SR,INC10179659,On Hold,12/01/2021 9:08,Monitoring,11.62,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - NA,Maconomy - NA,GD,P3 - Minor,SR,INC10179826,On Hold,12/01/2021 9:34,Awaiting User input,11.6,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10180587,On Hold,12/01/2021 11:19,Customer unavailable 2nd Attempt,11.53,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10180983,On Hold,12/01/2021 12:10,Customer Testing,11.49,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10181460,Work In Progress,12/01/2021 13:15,Work In Progress,11.45,00-30,With IBM,2021-04,Jan,2021,4,202104
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10181617,On Hold,12/01/2021 13:30,Awaiting User input,11.44,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
NA.,PeopleSoft Ricochet,Local,P4 - Minimal,SR,INC10181762,On Hold,12/01/2021 13:48,Awaiting User input,11.42,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
NA.,JD Edwards,GD,P3 - Minor,SR,INC10182455,On Hold,12/01/2021 15:43,Customer unavailable 2nd Attempt,11.34,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
EMEA,Other - EMEA,Local,P3 - Minor,SER,INC10182508,On Hold,12/01/2021 15:51,Hold for Production Release,11.34,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10182511,On Hold,12/01/2021 15:51,Customer unavailable 1st Attempt,11.34,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
APAC,Adept,Local,P3 - Minor,SER,INC10182592,On Hold,12/01/2021 16:02,Hold for Release Planning,11.33,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Tango & Condor,Local,P3 - Minor,SER,INC10182695,Work In Progress,12/01/2021 16:17,Work In Progress,11.32,00-30,With IBM,2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SER,INC10182824,On Hold,12/01/2021 16:42,Customer Testing,11.3,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Tango & Condor,Local,P3 - Minor,SR,INC10182836,Work In Progress,12/01/2021 17:38,Work In Progress,11.27,00-30,With IBM,2021-04,Jan,2021,4,202104
Global - EMEA,HR.net (Talent Tree),GD,P3 - Minor,SR,INC10183049,On Hold,12/01/2021 17:25,Awaiting User input,11.27,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
Global - EMEA,HR.net (Talent Tree),Local,P3 - Minor,SR,INC10183106,Work In Progress,12/01/2021 17:37,Work In Progress,11.27,00-30,With IBM,2021-04,Jan,2021,4,202104
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10183444,On Hold,12/01/2021 19:06,Hold for Release Planning,11.2,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
NA.,PeopleSoft Ricochet,GD,P3 - Minor,SR,INC10183691,Work In Progress,12/01/2021 20:29,Work In Progress,11.15,00-30,With IBM,2021-04,Jan,2021,4,202104
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10183831,On Hold,12/01/2021 21:06,Awaiting User input,11.12,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
LATAM,Tango & Condor,Local,P4 - Minimal,SER,INC10183976,On Hold,12/01/2021 22:02,Awaiting User input,11.08,00-30,With WPP (On Hold),2021-04,Jan,2021,4,202104
APAC,Other - APAC,Local,P4 - Minimal,SER,INC10134225,Work In Progress,04/01/2021 3:41,Work In Progress,26.85,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,Local,P3 - Minor,SER,INC10136031,Work In Progress,04/01/2021 9:00,Work In Progress,26.62,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10137985,Work In Progress,04/01/2021 11:39,Work In Progress,26.51,00-30,With IBM,2021-05,Jan,2021,5,202105
EMEA,Other - EMEA,Local,P3 - Minor,Incident,INC10138014,On Hold,04/01/2021 11:43,Customer Testing,26.51,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SER,INC10138040,Work In Progress,04/01/2021 12:02,Work In Progress,26.5,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SER,INC10138274,On Hold,04/01/2021 12:13,Customer Testing,26.49,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,Local,P4 - Minimal,SR,INC10138514,On Hold,04/01/2021 12:45,Awaiting User input,26.47,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10138962,On Hold,04/01/2021 16:41,Work not yet due,26.3,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,HR.net (Talent Tree),Local,P4 - Minimal,SER,INC10139215,On Hold,04/01/2021 14:04,Awaiting User input,26.41,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10140065,On Hold,04/01/2021 15:17,Customer Testing,26.36,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,Local,P3 - Minor,SR,INC10140345,Queued,04/01/2021 15:43,Queued,26.34,00-30,With IBM,2021-05,Jan,2021,5,202105
NA.,Other - NA,GD,P3 - Minor,SR,INC10140713,Work In Progress,04/01/2021 16:13,Work In Progress,26.32,00-30,With IBM,2021-05,Jan,2021,5,202105
NA.,PeopleSoft Ricochet,GD,P3 - Minor,SR,INC10140782,Work In Progress,04/01/2021 16:19,Work In Progress,26.32,00-30,With IBM,2021-05,Jan,2021,5,202105
NA.,Other - NA,GD,P4 - Minimal,SR,INC10141149,On Hold,04/01/2021 17:02,Pending Change implementation,26.29,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10141394,On Hold,04/01/2021 17:34,Customer Testing,26.27,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10142076,On Hold,04/01/2021 19:45,Customer Testing,26.18,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
NA.,PeopleSoft Ricochet,Local,P3 - Minor,SR,INC10143599,On Hold,05/01/2021 4:16,Customer Testing,25.82,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
APAC,Adept,Local,P3 - Minor,SER,INC10144037,On Hold,05/01/2021 6:30,Pending Change implementation,25.73,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - NA,Maconomy - NA,GD,P3 - Minor,SER,INC10145667,On Hold,05/01/2021 10:15,Awaiting User input,25.57,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,HR.net (Talent Tree),Local,P4 - Minimal,SR,INC10145999,On Hold,05/01/2021 10:51,Awaiting User input,25.55,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10146482,Work In Progress,05/01/2021 11:55,Work In Progress,25.5,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,Local,P3 - Minor,SR,INC10147180,On Hold,05/01/2021 13:09,Awaiting User input,25.45,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10148059,Work In Progress,05/01/2021 15:39,Work In Progress,25.35,00-30,With IBM,2021-05,Jan,2021,5,202105
NA.,Dynamics AX - NA,GD,P3 - Minor,SER,INC10148193,Work In Progress,05/01/2021 16:16,Work In Progress,25.32,00-30,With IBM,2021-05,Jan,2021,5,202105
NA.,Dynamics AX - NA,GD,P3 - Minor,SER,INC10148279,Work In Progress,05/01/2021 16:25,Work In Progress,25.32,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10148465,On Hold,05/01/2021 16:53,Customer unavailable 1st Attempt,25.3,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10148494,On Hold,05/01/2021 17:02,Non IBM 3rd Party Engagement,25.29,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10148822,On Hold,05/01/2021 17:54,Customer Testing,25.25,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SER,INC10149403,Work In Progress,05/01/2021 19:28,Work In Progress,25.19,00-30,With IBM,2021-05,Jan,2021,5,202105
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10149509,On Hold,05/01/2021 20:00,Awaiting User input,25.17,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
NA.,PeopleSoft Ricochet,GD,P3 - Minor,SR,INC10149545,On Hold,05/01/2021 20:15,Awaiting User input,25.16,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10149643,On Hold,05/01/2021 20:55,Non IBM 3rd Party Engagement,25.13,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - NA,Maconomy - NA,Local,P3 - Minor,SR,INC10150734,On Hold,06/01/2021 4:00,Awaiting User input,24.83,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SER,INC10153907,Work In Progress,06/01/2021 13:18,Work In Progress,24.45,00-30,With IBM,2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10154103,On Hold,06/01/2021 13:58,Non IBM 3rd Party Engagement,24.42,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P4 - Minimal,Incident,INC10154141,On Hold,06/01/2021 13:58,Non IBM 3rd Party Engagement,24.42,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,Local,P3 - Minor,SR,INC10154164,On Hold,06/01/2021 13:58,Non IBM 3rd Party Engagement,24.42,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10154337,On Hold,06/01/2021 14:30,Non IBM 3rd Party Engagement,24.4,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10155196,On Hold,06/01/2021 16:21,Non IBM 3rd Party Engagement,24.32,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
NA.,JD Edwards,GD,P3 - Minor,SER,INC10155273,Work In Progress,06/01/2021 16:47,Work In Progress,24.3,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10155425,On Hold,06/01/2021 16:56,Non IBM 3rd Party Engagement,24.29,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10155702,On Hold,06/01/2021 17:57,Non IBM 3rd Party Engagement,24.25,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P4 - Minimal,Incident,INC10156496,On Hold,06/01/2021 21:44,Awaiting User input,24.09,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10157113,Work In Progress,07/01/2021 2:51,Work In Progress,23.88,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - NA,Maconomy - NA,Local,P3 - Minor,SR,INC10157556,Work In Progress,07/01/2021 4:26,Work In Progress,23.82,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,Local,P3 - Minor,SR,INC10158891,On Hold,07/01/2021 10:13,Awaiting User input,23.57,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
APAC,Adept,GD,P3 - Minor,Incident,INC10159127,On Hold,07/01/2021 10:16,Awaiting User input,23.57,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SER,INC10159162,On Hold,07/01/2021 10:21,Hold for Production Release,23.57,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10159176,On Hold,07/01/2021 10:22,Customer Testing,23.57,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - NA,Maconomy - NA,GD,P4 - Minimal,SR,INC10159330,On Hold,07/01/2021 10:46,Awaiting User input,23.55,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10159544,Work In Progress,07/01/2021 11:09,Work In Progress,23.54,00-30,With IBM,2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10160008,On Hold,07/01/2021 12:43,Non IBM 3rd Party Engagement,23.47,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,Local,P3 - Minor,SR,INC10160042,On Hold,07/01/2021 12:25,Non IBM 3rd Party Engagement,23.48,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - NA,GD,P4 - Minimal,SER,INC10160045,Work In Progress,07/01/2021 12:26,Work In Progress,23.48,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10160798,Work In Progress,07/01/2021 14:31,Work In Progress,23.39,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10161159,On Hold,07/01/2021 15:21,Customer Testing,23.36,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,Local,P3 - Minor,SR,INC10161368,On Hold,07/01/2021 15:52,Awaiting User input,23.34,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10161377,On Hold,07/01/2021 15:55,Non IBM 3rd Party Engagement,23.34,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10161413,On Hold,07/01/2021 16:08,Awaiting User input,23.33,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
NA.,Other - NA,GD,P3 - Minor,SR,INC10161419,On Hold,07/01/2021 16:01,Non IBM 3rd Party Engagement,23.33,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10161875,On Hold,07/01/2021 17:35,Non IBM 3rd Party Engagement,23.27,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10161876,On Hold,07/01/2021 17:36,Work not yet due,23.27,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10161908,On Hold,07/01/2021 17:44,Non IBM 3rd Party Engagement,23.26,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
NA.,PeopleSoft Ricochet,Local,P3 - Minor,SR,INC10162011,On Hold,07/01/2021 18:09,Customer Testing,23.24,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10162617,Work In Progress,07/01/2021 21:22,Work In Progress,23.11,00-30,With IBM,2021-05,Jan,2021,5,202105
APAC,Adept,GD,P3 - Minor,SER,INC10164331,On Hold,08/01/2021 8:06,Customer Testing,22.66,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
NA.,SAP,GD,P3 - Minor,SER,INC10164679,Work In Progress,08/01/2021 9:24,Work In Progress,22.61,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10165001,On Hold,08/01/2021 9:55,Customer unavailable 1st Attempt,22.59,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,HR.net (Talent Tree),GD,P4 - Minimal,SR,INC10165050,Work In Progress,08/01/2021 10:02,Work In Progress,22.58,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,Local,P4 - Minimal,SR,INC10165072,On Hold,08/01/2021 10:05,Non IBM 3rd Party Engagement,22.58,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SER,INC10165113,On Hold,08/01/2021 10:12,Customer Testing,22.57,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10165204,On Hold,08/01/2021 10:29,Non IBM 3rd Party Engagement,22.56,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,Incident,INC10165487,On Hold,08/01/2021 11:05,Non IBM 3rd Party Engagement,22.54,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SR,INC10166655,On Hold,08/01/2021 14:27,Customer unavailable 2nd Attempt,22.4,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
EMEA,Other - EMEA,Local,P3 - Minor,SR,INC10166781,On Hold,08/01/2021 14:51,Non IBM 3rd Party Engagement,22.38,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P4 - Minimal,SR,INC10166940,On Hold,08/01/2021 15:23,Non IBM 3rd Party Engagement,22.36,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
LATAM,Other - LATAM,Local,P3 - Minor,SR,INC10166957,On Hold,08/01/2021 15:27,Non IBM 3rd Party Engagement,22.36,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10167621,Work In Progress,08/01/2021 17:57,Work In Progress,22.25,00-30,With IBM,2021-05,Jan,2021,5,202105
NA.,PeopleSoft Ricochet,GD,P4 - Minimal,SR,INC10167660,On Hold,08/01/2021 18:07,Awaiting User input,22.24,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
NA.,SAP,GD,P3 - Minor,SER,INC10168263,Work In Progress,08/01/2021 22:09,Work In Progress,22.08,00-30,With IBM,2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P3 - Minor,SR,INC10168390,On Hold,08/01/2021 23:19,Awaiting User input,22.03,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
Global - EMEA,Maconomy - EMEA,GD,P4 - Minimal,SER,INC10170255,Work In Progress,10/01/2021 19:20,Work In Progress,20.19,00-30,With IBM,2021-05,Jan,2021,5,202105
APAC,Other - APAC,GD,P3 - Minor,SR,INC10170930,On Hold,11/01/2021 2:52,Monitoring,19.88,00-30,With WPP (On Hold),2021-05,Jan,2021,5,202105
